0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	30	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	30	0	0	0	0	0	0	0	
0	0	0	0	-30	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-30	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	30	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-30	0	
0	0	0	0	30	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-30	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-30	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-30	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-30	30	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-30	-30	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	-30	0	0	0	
0	0	0	30	0	0	0	0	-30	0	0	0	
0	0	0	30	0	0	0	0	-30	-30	0	0	
0	0	0	0	0	0	0	0	-30	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	30	30	0	0	0	0	0	-30	0	
0	0	0	0	0	0	0	0	0	-30	-30	0	
0	0	0	30	0	0	0	0	0	-30	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-30	0	0	
0	0	0	0	0	0	0	0	0	0	-30	0	
0	0	0	0	30	0	0	0	0	0	0	0	
0	0	0	30	0	0	0	0	0	0	0	0	
0	0	30	30	0	0	0	0	-30	-30	-30	0	
0	0	0	0	30	0	0	0	0	-30	0	0	
0	0	0	0	0	0	0	0	0	-30	0	0	
0	0	0	30	0	0	0	0	0	-30	0	0	
0	0	0	30	30	0	0	0	0	0	0	0	
0	0	0	30	30	0	0	0	-30	0	0	0	
0	0	0	30	0	0	0	0	0	-30	-30	0	
0	0	0	30	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-60	0	0	
0	0	0	30	0	0	0	0	0	-60	0	0	
0	0	0	30	0	0	0	0	0	-30	0	0	
0	0	0	30	30	0	0	0	-30	-30	-30	0	
0	0	0	0	30	0	0	0	0	-30	0	0	
0	0	30	0	0	0	0	0	0	-30	-30	0	
0	0	30	30	0	0	0	0	0	-30	-30	0	
0	0	30	30	30	0	0	0	0	-30	0	0	
0	0	30	0	0	0	0	0	0	-30	0	0	
0	0	30	30	30	0	0	0	0	-30	0	0	
0	0	0	30	0	0	0	0	-30	-30	0	0	
0	0	0	30	30	0	0	0	0	-30	-30	0	
0	0	30	30	0	0	0	0	0	-30	0	0	
0	0	30	60	30	0	0	0	0	-30	0	0	
0	0	0	30	30	0	0	0	-30	-60	0	0	
0	0	30	60	0	0	0	0	-30	-60	-30	0	
0	0	30	30	0	0	0	0	0	-30	0	0	
0	0	30	60	0	0	0	0	-30	-60	-30	0	
0	0	30	60	30	0	0	0	-30	-30	0	0	
0	0	30	30	0	0	0	0	-30	-30	-30	0	
0	0	0	60	30	0	0	0	0	-30	-30	0	
0	0	0	30	0	0	0	0	-30	-30	0	0	
0	0	30	30	0	0	0	0	-30	-30	-30	0	
0	0	0	60	0	0	0	0	-30	-30	-30	0	
0	0	30	30	0	0	0	0	-30	-30	-30	0	
0	0	0	60	0	0	0	0	-30	-30	-30	0	
0	0	0	60	30	0	0	0	0	-60	-30	0	
0	0	30	60	0	0	0	0	-30	-60	-30	0	
0	0	30	60	0	0	0	0	-30	-60	-30	0	
0	0	0	60	0	0	0	0	0	-30	-30	0	
0	0	0	60	30	0	0	0	-30	-60	-30	0	
0	0	30	30	30	0	0	0	0	-60	-30	0	
0	0	0	60	0	0	0	0	-30	-30	-30	0	
0	0	30	60	30	0	0	0	0	-60	0	0	
0	0	0	60	30	0	0	0	-30	-90	0	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	0	60	30	0	0	0	0	-90	-30	0	
0	0	30	60	0	0	0	0	0	-60	-30	0	
0	0	0	60	30	0	0	0	0	-60	-30	0	
0	0	0	60	30	0	0	0	0	-30	-60	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	0	60	30	0	0	0	0	-60	-30	0	
0	0	30	90	30	0	0	0	0	-90	-30	0	
0	0	30	90	30	0	0	0	0	-90	-60	0	
0	0	0	60	30	0	0	0	-30	-60	-30	0	
0	0	0	60	30	0	0	0	-30	-30	-30	0	
0	0	30	60	30	0	0	0	0	-60	-30	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	0	60	30	0	0	0	-30	-60	-30	0	
0	0	30	60	30	0	0	0	0	-60	0	0	
0	0	0	90	30	0	0	0	-30	-60	-30	0	
0	0	30	60	60	0	0	0	-30	-90	-30	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	30	90	30	0	0	0	-30	-60	-30	0	
0	0	30	60	30	0	0	0	-30	-60	-30	0	
0	0	30	60	60	0	0	0	-30	-60	-30	0	
0	0	60	90	60	0	0	0	-30	-60	-30	0	
0	0	30	90	30	0	0	0	-30	-60	-30	0	
0	0	30	60	30	0	0	0	-30	-90	-60	0	
0	0	30	60	60	0	0	0	-30	-60	-30	0	
0	0	30	90	30	0	0	0	-60	-60	-60	0	
0	0	30	90	30	0	0	0	-30	-90	-60	0	
0	0	30	90	60	0	0	0	-30	-90	-30	0	
0	0	30	90	30	0	0	0	-30	-90	-30	0	
0	0	30	90	30	0	0	0	-30	-90	-60	0	
0	0	30	90	30	0	0	0	-60	-60	-60	0	
0	0	30	60	30	0	0	0	-30	-90	-30	0	
0	0	30	120	30	0	0	0	-60	-90	-30	0	
0	0	30	90	30	0	0	0	-30	-60	-30	0	
0	0	60	90	30	0	0	0	-30	-90	-60	0	
0	0	60	120	30	0	0	0	-30	-90	-60	0	
0	0	60	90	60	0	0	0	-30	-90	-30	0	
0	0	60	120	30	0	0	0	-30	-90	-30	0	
0	0	60	90	30	0	0	0	-30	-120	-30	0	
0	0	60	90	30	0	0	0	-60	-90	-60	0	
0	0	60	90	60	0	0	0	-30	-60	-60	0	
0	0	30	90	30	0	0	0	-30	-90	-60	0	
0	0	30	90	60	0	0	0	-30	-120	-60	0	
0	0	60	120	30	0	0	0	-30	-90	-60	0	
0	0	30	90	30	0	0	0	-30	-90	-60	0	
0	0	60	120	30	0	0	0	-60	-120	-60	0	
0	0	60	90	30	0	0	0	-30	-90	-30	0	
0	0	30	120	60	0	0	0	-60	-120	-60	0	
0	0	60	90	60	0	0	0	-30	-90	-60	0	
0	0	30	120	30	0	0	0	-60	-60	-60	0	
0	0	60	90	30	0	0	0	-30	-90	-90	0	
0	0	60	120	60	0	0	0	-60	-150	-60	0	
0	0	60	120	30	0	0	0	-60	-90	-60	0	
0	0	60	90	60	0	0	0	-30	-90	-60	0	
0	0	60	120	30	0	0	0	-60	-120	-60	0	
0	0	60	120	60	0	0	0	-60	-90	-60	0	
0	0	60	120	30	0	0	0	-30	-90	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-60	0	
0	0	60	120	60	0	0	0	-60	-120	-60	0	
0	0	60	90	60	0	0	0	-60	-120	-60	0	
0	0	60	90	60	0	0	0	-60	-120	-60	0	
0	0	60	90	60	0	0	0	-60	-120	-60	0	
0	0	60	150	30	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-60	0	
0	0	90	120	60	0	0	0	-30	-60	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-90	0	
0	0	60	150	60	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-60	0	
0	0	60	150	60	0	0	0	-60	-150	-90	0	
0	0	60	150	60	0	0	0	-60	-120	-60	0	
0	0	60	90	60	0	0	0	-60	-120	-60	0	
0	0	60	150	60	0	0	0	-30	-90	-90	0	
0	0	30	150	60	0	0	0	-30	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-150	-90	0	
0	0	60	120	60	0	0	0	-30	-120	-60	0	
0	0	60	210	60	0	0	0	-30	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-120	-90	0	
0	0	60	150	90	0	0	0	-60	-60	-60	0	
0	0	60	150	60	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-180	-90	0	
0	0	90	150	60	0	0	0	-60	-150	-90	0	
0	0	60	150	90	0	0	0	-60	-120	-90	0	
0	0	60	120	60	0	0	0	-60	-180	-120	0	
0	0	60	150	60	0	0	0	-90	-120	-90	0	
0	0	60	150	60	0	0	0	-90	-150	-90	0	
0	0	60	120	60	0	0	0	-90	-150	-90	0	
0	0	90	150	60	0	0	0	-60	-150	-90	0	
0	0	90	150	60	0	0	0	-60	-180	-90	0	
0	0	60	150	60	0	0	0	-60	-180	-120	0	
0	0	60	120	60	0	0	0	-90	-120	-90	0	
0	0	90	150	90	0	0	0	-90	-150	-90	0	
0	0	90	150	90	0	0	0	-90	-210	-90	0	
0	0	60	150	120	0	0	0	-60	-150	-90	0	
0	0	90	210	90	0	0	0	-60	-150	-90	0	
0	0	90	150	60	0	0	0	-90	-210	-90	0	
0	0	60	150	90	0	0	0	-90	-150	-60	0	
0	0	90	240	120	0	0	0	-90	-210	-90	0	
0	0	90	210	90	0	0	0	-90	-270	-90	0	
0	0	60	150	60	0	0	0	-90	-150	-90	0	
0	0	90	180	60	0	0	0	-90	-180	-90	0	
0	0	60	210	60	0	0	0	-90	-150	-90	0	
0	0	60	210	90	0	0	0	-90	-120	-90	0	
0	0	60	180	90	0	0	0	-90	-180	-90	0	
0	0	60	150	90	0	0	0	-90	-180	-90	0	
0	0	60	150	90	0	0	0	-60	-180	-90	0	
0	0	90	150	90	0	0	0	-90	-210	-90	0	
0	0	60	180	90	0	0	0	-90	-120	-90	0	
0	0	60	180	90	0	0	0	-60	-180	-90	0	
0	0	90	210	90	0	0	0	-90	-150	-90	0	
0	0	90	210	90	0	0	0	-90	-180	-90	0	
0	0	90	150	120	0	0	0	-90	-180	-120	0	
0	0	90	210	90	0	0	0	-90	-120	-90	0	
0	0	60	180	120	0	0	0	-90	-240	-90	0	
0	0	90	180	90	0	0	0	-90	-210	-120	0	
0	0	90	180	90	0	0	0	-90	-180	-90	0	
0	0	120	180	90	0	0	0	-90	-180	-90	0	
0	0	120	210	90	0	0	0	-90	-180	-120	0	
0	0	90	180	90	0	0	0	-90	-240	-120	0	
0	0	90	180	90	0	0	0	-120	-180	-90	0	
0	0	90	180	120	0	0	0	-90	-180	-90	0	
0	0	90	180	90	0	0	0	-90	-150	-90	0	
0	0	120	210	150	0	0	0	-90	-150	-90	0	
0	0	120	180	120	0	0	0	-90	-240	-120	0	
0	0	120	180	60	0	0	0	-120	-210	-90	0	
0	0	120	210	150	0	0	0	-120	-180	-90	0	
0	0	120	180	90	0	0	0	-90	-180	-90	0	
0	0	90	180	60	0	0	0	-90	-180	-90	0	
0	0	150	180	180	0	0	0	-120	-270	-120	0	
0	0	90	210	150	0	0	0	-120	-150	-90	0	
0	0	90	180	60	0	0	0	-90	-180	-90	0	
0	0	90	210	210	0	0	0	-90	-210	-120	0	
0	0	90	210	120	0	0	0	-120	-210	-90	0	
0	0	120	120	60	0	0	0	-120	-180	-90	0	
0	0	90	240	150	0	0	0	-120	-240	-90	0	
0	0	90	150	120	0	0	0	-90	-210	-90	0	
0	0	90	180	90	0	0	0	-90	-210	-120	0	
0	0	90	210	60	0	0	0	-120	-210	-90	0	
0	0	120	240	150	0	0	0	-120	-210	-120	0	
0	0	90	180	120	0	0	0	-120	-210	-120	0	
0	0	90	240	150	0	0	0	-120	-210	-120	0	
0	0	90	240	120	0	0	0	-90	-300	-120	0	
0	0	120	180	60	0	0	0	-120	-120	-120	0	
0	0	120	240	90	0	0	0	-90	-300	-90	0	
0	0	90	210	120	0	0	0	-120	-180	-90	0	
0	0	90	270	120	0	0	0	-120	-300	-120	0	
